CarCode,shiftlimit,revlimit,torquevol,torquepoint,torqueA,torqueB,torqueC,torqueD,torqueE,torqueF,torqueG,torqueH,torqueI,torqueJ,torqueK,torqueL,torqueM,torqueN,torqueO,torqueP,torqueQ,torqueR,torqueS,torqueT,torqueU,torqueV,torqueW,torqueX,rpmA,rpmB,rpmC,rpmD,rpmE,rpmF,rpmG,rpmH,rpmI,rpmJ,rpmK,rpmL,rpmM,rpmN,rpmO,rpmP,rpmQ,rpmR,rpmS,rpmT,rpmU,rpmV,rpmW,rpmX
2113,8200.0,8500.0,100.0,16.0,30.21,33.4,39.09,46.24,53.28,62.0,69.31,75.39,79.27,82.37,84.63,86.0,84.36,81.76,79.4,72.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,7300.0,7500.0,100.0,14.0,53.05,67.39,85.34,109.2,109.2,109.2,109.2,108.18,107.13,106.45,105.31,104.16,101.3,83.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,8500.0,9000.0,100.0,17.0,20.19,24.3,27.8,31.45,35.15,39.11,43.01,46.67,49.86,52.91,55.7,57.5,56.76,55.34,53.72,51.2,38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,19000.0,20000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,19000.0,20000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,6200.0,7000.0,100.0,13.0,10.34,10.69,11.05,11.41,11.77,12.05,12.33,12.5,12.54,12.5,12.41,12.2,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,15000.0,16000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,6000.0,6500.0,100.0,12.0,16.63,22.65,30.1,34.69,36.73,36.73,36.73,36.73,36.73,34.59,30.92,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,7000.0,7500.0,100.0,14.0,6.86,7.71,8.24,8.65,9.26,9.85,10.86,11.55,11.94,11.8,11.6,11.31,10.6,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,6800.0,7500.0,100.0,14.0,31.22,41.35,51.16,56.16,57.5,57.07,59.11,62.35,64.3,63.14,62.94,60.57,56.2,48.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,8000.0,8300.0,100.0,16.0,11.34,17.43,25.37,33.52,39.91,45.0,47.01,46.45,45.47,44.24,42.97,41.69,40.0,35.86,29.47,22.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,7200.0,7500.0,100.0,14.0,46.0,56.4,70.5,85.3,108.0,117.6,118.8,119.59,121.09,120.89,120.89,116.0,103.3,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,8500.0,9000.0,100.0,17.0,28.13,30.53,33.38,36.57,40.99,44.96,48.2,49.6,50.0,49.27,47.59,45.52,43.06,40.32,37.74,32.49,26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,8500.0,9000.0,100.0,17.0,17.78,21.11,24.06,26.18,29.71,32.28,34.33,38.18,44.73,49.48,52.43,54.74,56.0,56.1,50.63,43.8,36.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,10300.0,11000.0,100.0,21.0,26.74,28.58,30.34,32.4,34.86,37.05,38.88,41.54,43.69,46.44,48.24,49.87,50.94,50.53,50.18,49.66,49.13,48.24,46.44,43.6,38.58,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,0.0,0.0,0.0
3371,10300.0,11000.0,100.0,21.0,26.74,28.58,30.34,32.4,34.86,37.05,38.88,41.54,43.69,46.44,48.24,49.87,50.94,50.53,50.18,49.66,49.13,48.24,46.44,43.6,38.58,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,0.0,0.0,0.0
808,8100.0,8400.0,100.0,16.0,11.3,13.3,15.0,16.4,18.0,22.0,25.4,32.4,42.6,63.3,95.0,93.9,91.5,89.1,73.1,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3476,10200.0,10500.0,100.0,18.0,5.1,10.2,13.26,14.37,15.29,15.5,15.7,15.91,16.52,17.24,18.25,18.33,18.05,17.97,17.74,17.18,16.35,15.46,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,15000.0,16000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,6500.0,7000.0,100.0,13.0,30.0,32.67,34.97,35.27,35.04,34.7,36.02,37.44,38.4,37.88,36.8,34.7,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,7500.0,8000.0,100.0,15.0,36.11,42.49,50.51,56.1,58.8,58.8,58.8,58.8,58.8,58.44,56.39,54.0,50.5,41.56,30.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,10000.0,10500.0,100.0,20.0,28.11,30.25,32.58,34.47,36.18,38.45,40.84,43.55,47.84,51.01,51.01,51.01,51.01,51.01,50.65,49.48,47.62,44.7,38.0,29.72,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,0.0,0.0,0.0,0.0
3511,19000.0,20000.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,7000.0,7500.0,100.0,14.0,30.23,33.38,39.39,48.64,58.56,65.23,67.62,67.86,66.65,65.24,64.24,61.7,46.24,28.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,7000.0,7500.0,100.0,14.0,30.23,33.38,39.39,48.64,58.56,65.23,67.62,67.86,66.65,65.24,64.24,61.7,46.24,28.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,7200.0,7500.0,100.0,14.0,39.6,43.0,46.8,49.3,52.1,55.6,57.8,59.18,59.03,59.0,59.0,58.8,58.1,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,6700.0,7000.0,100.0,13.0,83.4,109.8,163.3,165.5,165.5,165.5,165.5,165.5,165.5,165.5,165.4,165.3,148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,7200.0,7500.0,100.0,14.0,13.04,13.47,13.9,14.38,14.89,15.29,15.5,15.62,15.74,15.47,15.02,14.43,13.55,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,7300.0,7500.0,100.0,14.0,27.93,37.72,55.15,61.2,61.12,61.18,61.06,61.12,61.16,61.07,60.64,59.5,52.18,38.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483,7500.0,8000.0,100.0,15.0,29.52,43.45,56.1,56.1,56.1,56.1,56.1,56.1,56.1,53.4,49.0,45.2,42.0,37.47,32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,9000.0,9200.0,100.0,18.0,25.36,29.07,33.8,39.08,44.62,51.84,61.92,74.68,88.73,91.84,91.05,90.11,89.18,88.24,87.08,85.64,82.0,66.08,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,6500.0,7000.0,100.0,13.0,13.09,15.66,17.36,19.16,21.44,23.87,26.14,27.5,27.11,26.54,25.84,24.32,18.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,6800.0,7000.0,100.0,14.0,37.35,43.06,52.53,63.58,66.94,67.5,67.5,67.5,67.5,67.5,67.5,64.56,58.9,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,7500.0,8000.0,100.0,15.0,11.6,13.03,14.0,14.94,15.73,16.51,17.13,17.55,17.81,18.0,17.84,17.38,16.4,14.91,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3466,7000.0,7500.0,100.0,14.0,12.59,15.0,18.16,21.46,25.29,27.21,28.08,28.6,28.29,27.84,27.1,24.57,21.04,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,8500.0,9000.0,100.0,17.0,30.29,34.33,37.96,40.5,43.44,46.21,49.27,52.04,54.04,55.38,56.69,57.14,57.01,56.47,56.25,55.5,48.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,8500.0,9000.0,100.0,17.0,30.29,34.33,37.96,40.5,43.44,46.21,49.27,52.04,54.04,55.38,56.69,57.14,57.01,56.47,56.25,55.5,48.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,8300.0,9000.0,100.0,17.0,25.1,28.48,31.57,34.59,37.18,39.62,40.82,40.73,40.56,40.44,40.14,39.84,39.24,38.43,37.41,35.5,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3497,8300.0,9000.0,100.0,17.0,25.1,28.48,31.57,34.59,37.18,39.62,40.82,40.73,40.56,40.44,40.14,39.84,39.24,38.43,37.41,35.5,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,8300.0,9000.0,100.0,17.0,25.1,28.48,31.57,34.59,37.18,39.62,40.82,40.73,40.56,40.44,40.14,39.84,39.24,38.43,37.41,35.5,29.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,6000.0,6200.0,100.0,12.0,12.52,13.44,14.39,15.33,16.29,17.0,16.8,16.11,14.92,13.8,12.47,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,7200.0,7500.0,100.0,14.0,19.12,19.5,19.6,19.9,21.0,22.8,24.5,25.4,26.0,25.8,24.8,23.1,20.2,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,6800.0,7000.0,100.0,16.0,18.45,21.04,24.96,26.44,27.18,27.52,27.68,27.85,28.0,27.85,27.6,27.24,26.3,23.06,18.83,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,6500.0,7000.0,100.0,13.0,16.06,22.31,28.65,36.92,45.67,50.07,51.0,48.17,43.37,39.13,34.52,30.19,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517,18500.0,19000.0,100.0,24.0,30.73,30.99,31.31,31.63,31.88,32.17,32.38,32.65,32.9,33.23,33.53,33.86,34.15,34.42,34.69,34.76,34.7,34.59,34.36,33.97,33.33,32.5,31.3,29.39,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,12500.0,13000.0,13500.0,14000.0,14500.0,15000.0,15500.0,16000.0,16500.0,17000.0,17500.0,18000.0,18500.0,19000.0
3518,6500.0,6800.0,100.0,13.0,35.77,43.6,50.89,57.08,61.3,63.75,64.84,65.0,64.37,62.34,59.65,55.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1500.0,2000.0,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525,11500.0,12000.0,100.0,19.0,12.68,12.78,12.89,12.99,13.09,13.23,13.31,13.4,13.5,13.62,13.79,13.9,13.99,14.1,14.23,14.32,14.43,14.5,13.75,0.0,0.0,0.0,0.0,0.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0,7000.0,7500.0,8000.0,8500.0,9000.0,9500.0,10000.0,10500.0,11000.0,11500.0,12000.0,0.0,0.0,0.0,0.0,0.0
